Y,X,title,href,descriptio,id,data
13.260836,52.436317,"Kastanienhof (Bauernmarkt)
Clayallee 347",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/270,"Sa<br />09:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/270"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/270,"{ ""id"": ""270"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Kastanienhof (Bauernmarkt)\nClayallee 347"", ""latitude"": ""52,436317"", ""longitude"": ""13,260836"", ""tage"": ""Sa"", ""zeiten"": ""09:00 - 14:00"", ""betreiber"": ""Marktleitung: Ökomarkt u. Bauernmarkt \nKl"
13.28866,52.45842,"Öko - Markt Domäne Dahlem
Königin-Luise-Str. 49",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/272,"Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/272"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/272,"{ ""id"": ""272"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Öko - Markt Domäne Dahlem\nKönigin-Luise-Str. 49"", ""latitude"": ""52,45842"", ""longitude"": ""13,28866"", ""tage"": ""Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Marktleitung: Domäne Dahlem Verans"
13.232972,52.436887,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/274,"<strong>Mexikoplatz</strong><br />Sa<br />09:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/274"">Mehr...</a><br /><br /><strong>Künstlerstation am Bhf.
Mexikoplatz (Jahrmarkt)</",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/274,"{ ""id"": ""274"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Mexikoplatz"", ""latitude"": ""52,436887"", ""longitude"": ""13,232972"", ""tage"": ""Sa"", ""zeiten"": ""09:00 - 16:00"", ""betreiber"": ""Marktleitung: GKS Marktbetriebsgesellschaft GbR\nTel.: 20 45 00 56, Fax:"
13.292064,52.419168,Antik- und Trödelmarkt auf dem OBI-Parkplatz Goerzallee,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/278,"So und
Feiertage<br />06:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/278"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/278,"{ ""id"": ""278"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Antik- und Trödelmarkt auf dem OBI-Parkplatz Goerzallee"", ""latitude"": ""52,419168"", ""longitude"": ""13,292064"", ""tage"": ""So und\nFeiertage"", ""zeiten"": ""06:00 - 16:00"", ""betreiber"": ""Marktunterneh"
13.591095,52.510182,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/280,"<strong>Ostermarkt auf dem Ferdinandmarkt
Ferdinandstr. 34/35</strong><br />22.03.2015<br />11:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/280"">Mehr...</a><br /><br /><strong>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/280,"{ ""id"": ""280"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Ostermarkt auf dem Ferdinandmarkt\nFerdinandstr. 34\/35"", ""latitude"": ""52,510182"", ""longitude"": ""13,591095"", ""tage"": ""22.03.2015"", ""zeiten"": ""11:00 - 18:00"", ""betreiber"": ""Thomas Degenhardt, Te"
13.305088,52.458347,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/282,"<strong>Spezialmarkt Â„9. WeinSommer Rheinland-Pfalz im Botanischen GartenÂ“
Königin-Luise-Str. 6-8</strong><br />18.06.2015
19.06.2015
20.06.2015
21.06.2015<br />16:00-22:00
14:00-24:00
12:00-24:00
12:00-22:00<br /> <a href=""http://www.berlin.de/",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/282,"{ ""id"": ""282"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Spezialmarkt Â„9. WeinSommer Rheinland-Pfalz im Botanischen GartenÂ“\nKönigin-Luise-Str. 6-8"", ""latitude"": ""52,458347"", ""longitude"": ""13,305088"", ""tage"": ""18.06.2015\n19.06.2015\n20.06.2"
13.286666,52.422426,"Trödelmarkt am Platz des 4. Juli, Osteweg Ecke Platz des 4. Juli",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/356,"08.03., 29.03., 12.04., 26.04., 03.05., 17.05., 07.06., 28.06., 05.07., 06.09., 20.09., 04.10., 25.10., 01.11., 08.11.2015<br />10:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/356,"{ ""id"": ""356"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Trödelmarkt am Platz des 4. Juli, Osteweg Ecke Platz des 4. Juli"", ""latitude"": ""52,422426"", ""longitude"": ""13,286666"", ""tage"": ""08.03., 29.03., 12.04., 26.04., 03.05., 17.05., 07.06., 28.06., 0"
13.309276,52.46731,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/358,"<strong><164 Markt (Verkauf von Kindersachen), Breitenbachplatz</strong><br />12.04., 03.05., 10.05., 07.06., 14.06., 05.07., 12.07., 02.08., 09.08., 06.09., 13.09., 04.10., 11.10., 01.11.2015<br />09:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wi",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/358,"{ ""id"": ""358"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""<164 Markt (Verkauf von Kindersachen), Breitenbachplatz"", ""latitude"": ""52,46731"", ""longitude"": ""13,309276"", ""tage"": ""12.04., 03.05., 10.05., 07.06., 14.06., 05.07., 12.07., 02.08., 09.08., 06.0"
13.252661,52.449808,"Wochenmarkt Onkel-Toms-Hütte, U-Bahnhof Onkel-Toms-Hütte",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/372,"Do<br />12:00 - 18:30<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/372"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/372,"{ ""id"": ""372"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Wochenmarkt Onkel-Toms-Hütte, U-Bahnhof Onkel-Toms-Hütte"", ""latitude"": ""52,449808"", ""longitude"": ""13,252661"", ""tage"": ""Do"", ""zeiten"": ""12:00 - 18:30"", ""betreiber"": ""DIEMARKTPLANER (Märkte &"
13.390448,52.433747,Mariendorfer Damm / Prinzenstraße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/290,"Mi,Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/290"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/290,"{ ""id"": ""290"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Mariendorfer Damm \/ Prinzenstraße"", ""latitude"": ""52,433747"", ""longitude"": ""13,390448"", ""tage"": ""Mi,Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Bezirksamt Tempelhof-Schöneberg von Berlin,"
13.347448,52.409943,"Tirschenreuther Ring
zwischen Waldsassener und Wiesauer Straße",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/292,"Do<br />12:00 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/292"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/292,"{ ""id"": ""292"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Tirschenreuther Ring\nzwischen Waldsassener und Wiesauer Straße"", ""latitude"": ""52,409943"", ""longitude"": ""13,347448"", ""tage"": ""Do"", ""zeiten"": ""12:00 - 17:00"", ""betreiber"": ""Bezirksamt Tempelh"
13.354376,52.496518,Winterfeldtplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/294,"Mi
Sa<br />08:00 - 14:00
08:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/294"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/294,"{ ""id"": ""294"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Winterfeldtplatz"", ""latitude"": ""52,496518"", ""longitude"": ""13,354376"", ""tage"": ""Mi\nSa"", ""zeiten"": ""08:00 - 14:00\n08:00 - 16:00"", ""betreiber"": ""Bezirksamt Tempelhof-Schöneberg von Berlin, Ma"
13.344988,52.484787,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/296,"<strong>John - F. - Kennedy - Platz</strong><br />Di,Fr<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/296"">Mehr...</a><br /><br /><strong>Trödelmarkt auf dem John-F.-Ke",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/296,"{ ""id"": ""296"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""John - F. - Kennedy - Platz"", ""latitude"": ""52,484787"", ""longitude"": ""13,344988"", ""tage"": ""Di,Fr"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Bezirksamt Tempelhof-Schöneberg von Berlin, Marktve"
13.335985,52.472715,Breslauer Platz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/298,"Mi,Sa
Do<br />08:00 - 13:00
12:00 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/298"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/298,"{ ""id"": ""298"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Breslauer Platz"", ""latitude"": ""52,472715"", ""longitude"": ""13,335985"", ""tage"": ""Mi,Sa\nDo"", ""zeiten"": ""08:00 - 13:00\n12:00 - 17:00"", ""betreiber"": ""Bezirksamt Tempelhof-Schöneberg von Berlin,"
13.362764,52.488946,Crellestraße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/300,"Mi,Sa<br />10:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/300"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/300,"{ ""id"": ""300"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Crellestraße"", ""latitude"": ""52,488946"", ""longitude"": ""13,362764"", ""tage"": ""Mi,Sa"", ""zeiten"": ""10:00 - 15:00"", ""betreiber"": ""Bezirksamt Tempelhof-Schöneberg von Berlin, Marktverwaltung,\nTel"
13.342985,52.501831,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/302,"<strong>Wittenbergplatz (Nordseite)</strong><br />Di
Fr<br />08:00 - 14:00
08:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/302"">Mehr...</a><br /><br /><strong>Wittenbergplatz (",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/302,"{ ""id"": ""302"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Wittenbergplatz (Nordseite)"", ""latitude"": ""52,501831"", ""longitude"": ""13,342985"", ""tage"": ""Di\nFr"", ""zeiten"": ""08:00 - 14:00\n08:00 - 16:00"", ""betreiber"": ""Bezirksamt Tempelhof-Schöneberg von"
13.359094,52.418911,"Trödelmarkt Malteserstraße
Malteserstr. 139, ehemaliger Aldi Parkplatz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/308,"So<br />09:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/308"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/308,"{ ""id"": ""308"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Trödelmarkt Malteserstraße\nMalteserstr. 139, ehemaliger Aldi Parkplatz"", ""latitude"": ""52,418911"", ""longitude"": ""13,359094"", ""tage"": ""So"", ""zeiten"": ""09:00 - 15:00"", ""betreiber"": ""Scheele-M"
13.390214,52.413127,"Trödelmarkt METRO Marienfelde
Buckower Chaussee 25-35 Metroparkplatz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/310,"So<br />07:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/310"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/310,"{ ""id"": ""310"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Trödelmarkt METRO Marienfelde\nBuckower Chaussee 25-35 Metroparkplatz"", ""latitude"": ""52,413127"", ""longitude"": ""13,390214"", ""tage"": ""So"", ""zeiten"": ""07:00 - 16:00"", ""betreiber"": ""Höfges Vera"
13.378812,52.430932,"Flohmarkt Marienfelde, Hornbach-Parkplatz, Großbeerenstr. 133, 12107 Berlin",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/312,"So<br />08:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/312"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/312,"{ ""id"": ""312"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Flohmarkt Marienfelde, Hornbach-Parkplatz, Großbeerenstr. 133, 12107 Berlin"", ""latitude"": ""52,430932"", ""longitude"": ""13,378812"", ""tage"": ""So"", ""zeiten"": ""08:00 - 15:00"", ""betreiber"": ""Marktl"
13.35207,52.49125,"Kinder- und BabyTrödel
Kiezoase Schöneberg, 
K.-Schrader-Str. 7-8",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/314,"nur 25.04. und 13.06.2015<br />14:00 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/314"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/314,"{ ""id"": ""314"", ""bezirk"": ""Tempelhof-Schöneberg"", ""location"": ""Kinder- und BabyTrödel\nKiezoase Schöneberg, \nK.-Schrader-Str. 7-8"", ""latitude"": ""52,49125"", ""longitude"": ""13,35207"", ""tage"": ""nur 25.04. und 13.06.2015"", ""zeiten"": ""14:00 - 17:00"", ""betre"
13.624878,52.451915,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/316,"<strong>Bölschestraße</strong><br />Mo,Mi,Fr
Sa<br />10:00 - 17:00
09:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/316"">Mehr...</a><br /><br /><strong>Kunst- und Antiquitäte",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/316,"{ ""id"": ""316"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Bölschestraße"", ""latitude"": ""52,451915"", ""longitude"": ""13,624878"", ""tage"": ""Mo,Mi,Fr\nSa"", ""zeiten"": ""10:00 - 17:00\n09:00 - 13:00"", ""betreiber"": ""Marktleitung: Herr Hirche\nTel.: 0334\/397 79"
13.550499,52.438803,Dörpfeldstraße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/318,"Mi,Do<br />09:00 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/318"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/318,"{ ""id"": ""318"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Dörpfeldstraße"", ""latitude"": ""52,438803"", ""longitude"": ""13,550499"", ""tage"": ""Mi,Do"", ""zeiten"": ""09:00 - 17:00"", ""betreiber"": ""Marktleitung: \nAndré Berndt, Tel.: 0172\/384 09 54"", ""email"": """","
13.581218,52.458214,"Am S-Bhf. Köpenick
Elcknerplatz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/320,"Mo - Fr
Sa<br />09:00 - 18:00
09:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/320"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/320,"{ ""id"": ""320"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Am S-Bhf. Köpenick\nElcknerplatz"", ""latitude"": ""52,458214"", ""longitude"": ""13,581218"", ""tage"": ""Mo - Fr\nSa"", ""zeiten"": ""09:00 - 18:00\n09:00 - 16:00"", ""betreiber"": ""Marktleitung: Marktverwaltung"
13.574727,52.445903,Schlossplatz Alt-Köpenick,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/322,"Di,Do<br />08:30 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/322"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/322,"{ ""id"": ""322"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Schlossplatz Alt-Köpenick"", ""latitude"": ""52,445903"", ""longitude"": ""13,574727"", ""tage"": ""Di,Do"", ""zeiten"": ""08:30 - 17:00"", ""betreiber"": ""Marktleitung: Deutsche Marktgilde eG, Zweigniederlassung"
13.511113,52.456175,Schellerstraße Ecke Spreestraße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/324,"Do<br />08:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/324"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/324,"{ ""id"": ""324"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Schellerstraße Ecke Spreestraße"", ""latitude"": ""52,456175"", ""longitude"": ""13,511113"", ""tage"": ""Do"", ""zeiten"": ""08:00 - 16:00"", ""betreiber"": ""Marktleitung: \nGakenholz und Gellesch GmbH\nTel.: 39"
13.624471,52.457332,"Kunst- und Trödelmarkt 
am S-Bhf. Friedrichshagen",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/326,"So<br />08:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/326"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/326,"{ ""id"": ""326"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Kunst- und Trödelmarkt \nam S-Bhf. Friedrichshagen"", ""latitude"": ""52,457332"", ""longitude"": ""13,624471"", ""tage"": ""So"", ""zeiten"": ""08:00 - 16:00"", ""betreiber"": ""Oldthing Marktveranstaltung\nTel.:"
13.544921,52.397508,"Flohmarkt Schönefeld, Grünbergallee 279, Hornbach-Parkplatz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/328,"So<br />08:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/328"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/328,"{ ""id"": ""328"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Flohmarkt Schönefeld, Grünbergallee 279, Hornbach-Parkplatz"", ""latitude"": ""52,397508"", ""longitude"": ""13,544921"", ""tage"": ""So"", ""zeiten"": ""08:00 - 15:00"", ""betreiber"": ""Marktleitung: Ayvaz Flohm"
13.2755,52.51523,"Treptower HallenTrödelmarkt, 
Eichenstr. 4",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/330,"Sa,So<br />10:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/330"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/330,"{ ""id"": ""330"", ""bezirk"": ""Treptow-Köpenick"", ""location"": ""Treptower HallenTrödelmarkt, \nEichenstr. 4"", ""latitude"": ""52,51523"", ""longitude"": ""13,2755"", ""tage"": ""Sa,So"", ""zeiten"": ""10:00 - 16:00"", ""betreiber"": ""Herr Schneider, Tel.: 0172\/303 57 75"", ""e"
